"Query Name","Rank","TF","Score","Library","Overlapping_Genes","Method","Method_Rank","Method_Score","Method_P_Value","Method_Adjusted_P_Value","Method_Direction","CheA3_Library_Count","CheA3_Libraries","CheA3_Integrated_TopRank","CheA3_Integrated_Score","CheA3_Integrated_Library"
"DEG_HMVL_HUB098","1","FOXL1","0.000614300000000000","ARCHS4 Coexpression,6.143E-4","TOR4A,FOXC2,ECM1,COL13A1,NTN4,NEXN,FSTL1,PCDH18,MYLK,NT5E,ALCAM,IGFBP7,PHLDA2,PDGFRB,TNFRSF12A,CAVIN3,ITGA1,FN1,HMGA2,INHBA,FOSL1,SMTN,COL1A2,TMEM158,DLC1,COL7A1,CDC42EP3,COL5A2,RIN1,HOXB6,HOXB5","chea3","1","0.000614300000000000",NA,NA,"","3","ARCHS4--Coexpression(rank=1); Enrichr--Queries(rank=103); GTEx--Coexpression(rank=225)","1","0.000614300000000000","ARCHS4 Coexpression,6.143E-4"
"DEG_HMVL_HUB098","2","HOXA13","0.000622300000000000","GTEx Coexpression,6.223E-4","GSTM2,SEMA3C,CCDC14,STYK1,WFDC1,OTOP2,MYLK,SOCS2,HOXA9,SMTN,CLDN3,HOXB9,TMEM54,ZNF827,CLDN7,PI15,HOXB6,LIMS2,NTSR1,HOXB5","chea3","2","0.000622300000000000",NA,NA,"","3","GTEx--Coexpression(rank=1); Enrichr--Queries(rank=60); ARCHS4--Coexpression(rank=308)","2","0.000622300000000000","GTEx Coexpression,6.223E-4"
"DEG_HMVL_HUB098","3","HOXA4","0.000712300000000000","Enrichr Queries,7.123E-4","TINAGL1,NNMT,SEMA3C,CXCL2,BACH2,MYLK,SOCS2,EFNB2,SOCS3,HOXA9,CCND2,HOXA3,PDK4,PMEPA1,CCL2,SYNPO,NTRK2,EGLN3,JAG1,EGR3,LIMCH1,CAVIN2,FN1,FZD9,SMAD6,DHRS3,HIC1,FOSL1,TGFBR3,HOXB9,KIF26B,ALDH1A2,HOXB4,HOXB3,TXNIP,SPRY1,HOXB8,HOXB6,HOXB5","chea3","3","0.000712300000000000",NA,NA,"","3","Enrichr--Queries(rank=1); ARCHS4--Coexpression(rank=101); GTEx--Coexpression(rank=229)","3","0.000712300000000000","Enrichr Queries,7.123E-4"
"DEG_HMVL_HUB098","4","SNAI2","0.001229000000000000","ARCHS4 Coexpression,0.001229","FOXC2,ECM1,NNMT,C1S,NTN4,LAMC2,FSTL1,PCDH18,MYLK,LIMA1,NT5E,IGFBP7,PDGFRB,TNFRSF12A,CAVIN3,ITGA1,FN1,FOXL1,INHBA,NFATC4,FOSL1,COL3A1,SMTN,COL1A2,GJB3,DLC1,COL7A1,COL5A2,CDH13,CHST3","chea3","4","0.001229000000000000",NA,NA,"","4","ARCHS4--Coexpression(rank=2); Enrichr--Queries(rank=29); ReMap--ChIP-seq(rank=45); GTEx--Coexpression(rank=97)","4","0.001229000000000000","ARCHS4 Coexpression,0.001229"
"DEG_HMVL_HUB098","5","EGR1","0.001245000000000000","GTEx Coexpression,0.001245","KDM6B,BTBD19,MIDN,EGR3,EGR4,CAVIN2,HIC1,FOSL1,SOCS2,EFNB2,SOCS3,IL6,NR4A3,SERTAD1,CLCF1,DLC1,CCL2,SPRY1,TCEAL9","chea3","5","0.001245000000000000",NA,NA,"","6","GTEx--Coexpression(rank=2); ReMap--ChIP-seq(rank=29); ENCODE--ChIP-seq(rank=34); Literature--ChIP-seq(rank=58); Enrichr--Queries(rank=96); ARCHS4--Coexpression(rank=475)","5","0.001245000000000000","GTEx Coexpression,0.001245"
"DEG_HMVL_HUB098","6","BNC1","0.001425000000000000","Enrichr Queries,0.001425","TINAGL1,NNMT,SEMA3C,TACSTD2,CXCL1,LAMC2,TFPI,CLDN1,AREG,CXCL2,RND3,MYLK,SOCS2,EFNB2,NT5E,CCND2,PDK4,CCL2,NTRK2,EGR3,UNC5B,CAVIN2,FN1,KRT7,HMGA2,INHBA,BMP7,FOSL1,TGFBR3,COL3A1,IL6,COL1A2,KIF26B,ALDH1A2,COL5A2,TXNIP,CDH13,SPRY1,DSC2","chea3","6","0.001425000000000000",NA,NA,"","3","Enrichr--Queries(rank=2); ARCHS4--Coexpression(rank=21); GTEx--Coexpression(rank=412)","6","0.001425000000000000","Enrichr Queries,0.001425"
"DEG_HMVL_HUB098","7","FOXF1","0.001843000000000000","ARCHS4 Coexpression,0.001843","TOR4A,ECM1,COL13A1,C1S,NEXN,FSTL1,PCDH18,RND3,MYLK,DLL4,NT5E,IGFBP7,PHLDA2,PDGFRB,CAVIN3,ITGA1,FN1,HMGA2,FOXL1,INHBA,HIC1,SMTN,COL1A2,TMEM158,DLC1,CDC42EP3,COL5A2,HOXB3,HOXB6,HOXB5","chea3","7","0.001843000000000000",NA,NA,"","3","ARCHS4--Coexpression(rank=3); GTEx--Coexpression(rank=37); Enrichr--Queries(rank=257)","7","0.001843000000000000","ARCHS4 Coexpression,0.001843"
"DEG_HMVL_HUB098","8","BARX1","0.001867000000000000","GTEx Coexpression,0.001867","PTGER1,SYNPO2,ITGA1,CCDC146,RGMB,LPP,MYLK,SMTN,SH3BGRL,KITLG,ABI3BP,HOXA3,HOXB4,TNFAIP8L1,HOXB3,HOXB6,LIMS2,HOXB5,PHF19","chea3","8","0.001867000000000000",NA,NA,"","3","GTEx--Coexpression(rank=3); Enrichr--Queries(rank=602); ARCHS4--Coexpression(rank=1097)","8","0.001867000000000000","GTEx Coexpression,0.001867"
"DEG_HMVL_HUB098","9","NR4A2","0.002137000000000000","Enrichr Queries,0.002137","TINAGL1,CXCL8,SATB1,HSPB1,CXCL1,SLC2A3,NR3C1,HIF1A,AREG,CXCL2,RND3,SOCS2,EFNB2,SOCS3,ALCAM,CCND2,PDK4,PMEPA1,CCL2,KDM6B,SRGN,EGLN3,JAG1,EGR3,TNFRSF12A,PLK2,FN1,INHBA,DHRS3,FOSL1,TGFBR3,MARCKS,IL6,NR4A3,ALDH1A1,TXNIP,NABP1,SPRY1,CD24","chea3","9","0.002137000000000000",NA,NA,"","4","Enrichr--Queries(rank=3); Literature--ChIP-seq(rank=144); ARCHS4--Coexpression(rank=496); GTEx--Coexpression(rank=743)","9","0.002137000000000000","Enrichr Queries,0.002137"
"DEG_HMVL_HUB098","10","TBX18","0.002457000000000000","ARCHS4 Coexpression,0.002457","FOXC2,SNED1,C1S,SEMA3C,NTN4,FSTL1,PCDH18,LIMA1,NT5E,ABI3BP,FLNB,IGFBP7,PDGFRB,FN1,SMAD6,NFATC4,COL3A1,COL1A2,DLC1,PLSCR4,COL5A2,ALDH1A1,ALPK2,CHST3","chea3","10","0.002457000000000000",NA,NA,"","3","ARCHS4--Coexpression(rank=4); GTEx--Coexpression(rank=55); Enrichr--Queries(rank=145)","10","0.002457000000000000","ARCHS4 Coexpression,0.002457"
