"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","log2err"
"HP_ABNORMAL_T_CELL_MORPHOLOGY","HP_ABNORMAL_T_CELL_MORPHOLOGY","126","0.5646916078379873","2.619915112689524","0.0000000001000000000000000","0.00000004631666666666667","0.00000003841885092881377","4650","tags=68%, list=30%, signal=48%","HLA-DRB1/CD8A/CD3E/IL2RA/MYC/ICOS/SYK/CR2/CD19/RHOH/CARD11/BCL11B/CD3D/DCLRE1C/CD3G/BCL10/FCHO1/XIAP/SH2D1A/ITK/LCK/OTULIN/IL2RB/SASH3/CTLA4/RAC2/TNFRSF13C/MS4A1/CD247/NFKBIA/BLM/IL7R/DOCK8/RASGRP1/MYD88/PTPRC/ACP5/WAS/DOCK2/JAK3/LYN/PSMB9/CD79B/DNMT3B/ADA/CD4/ZAP70/CD79A/FOXP3/BLNK/FASLG/CARD9/PIK3CG/BTK/STAT1/LCP2/CD28/MAGT1/SP110/PSMB10/STN1/PIK3CD/DEF6/IL7/RIPK1/KNSTRN/SMARCAL1/TNFRSF13B/CIITA/DIAPH1/MCM10/NCKAP1L/HLA-DPB1/LIG1/NHEJ1/IRAK4/AP3B1/IRF1/RFXANK/POLD1/LAT/RAG1/RFXAP/CASP8/POMP/IVNS1ABP",NA
"HP_UNUSUAL_INFECTION_BY_ANATOMICAL_SITE","HP_UNUSUAL_INFECTION_BY_ANATOMICAL_SITE","117","0.5583740587087553","2.608246395016494","0.0000000001000000000000000","0.00000004631666666666667","0.00000003841885092881377","3960","tags=60%, list=25%, signal=45%","HLA-DRB1/CXCR4/ICOS/NCF4/CR2/CD19/CARD11/NCF1/KLRC4/BCL10/TICAM1/TRAF3/XIAP/SH2D1A/CTLA4/TNFRSF13C/STK4/CARMIL2/NAA60/DOCK8/MYD88/PTPN22/WAS/CMPK2/ERAP1/TLR4/JAK3/CD79B/CD79A/MYORG/FOXP3/BLNK/NLRP3/CFB/CARD9/UNC13D/C1QC/BTK/STAT1/STAT4/IL10/CD28/DNASE1L3/STXBP2/HLA-B/STX11/IFNGR1/TLR3/SPI1/IGHM/PIK3CD/UNC93B1/IL7/CYBA/FDXR/CYBB/TNFRSF13B/CIITA/MEFV/CD40LG/CD27/CYBC1/NCKAP1L/HLA-DPB1/HLA-DPA1/P4HA2/FGFR3/FCGR3B/UBAC2/IRAK4",NA
"HP_ABNORMAL_LYMPHOCYTE_MORPHOLOGY","HP_ABNORMAL_LYMPHOCYTE_MORPHOLOGY","254","0.4933228281326353","2.580709567698277","0.0000000001000000000000000","0.00000004631666666666667","0.00000003841885092881377","4650","tags=59%, list=30%, signal=42%","HLA-DRB1/FCGR3A/CD8A/CXCR4/CD3E/IL2RA/MYC/ICOS/SGPL1/SYK/CR2/ELF4/CD19/RHOH/CARD11/BCL11B/FUCA1/B2M/CD3D/DCLRE1C/TNFAIP3/CORO1A/CD3G/PNPLA2/BCL10/IKZF3/PRIM1/NRAS/AK2/TRAF3/FCHO1/XIAP/SH2D1A/ITK/LCK/OTULIN/IL2RB/SASH3/SPRED2/CTLA4/RAC2/TNFRSF13C/MS4A1/CD247/STK4/NFKBIA/BLM/IL7R/GINS1/DOCK8/RASGRP1/MYD88/PTPRC/ACP5/WAS/IKZF1/IL17RA/DOCK2/JAK3/LYN/UHRF1/TFR2/PSMB9/CD79B/DNMT3B/HELLS/ADA/CD4/ZAP70/CD79A/IFIH1/FOXP3/BLNK/ADA2/PLCG2/FASLG/CARD9/PIK3CG/BTK/STAT1/LIG4/LCP2/MAN2B1/STAT4/PRKCD/EIF2AK3/CD28/MAGT1/RNASEH2B/SAT1/RRAS2/GFI1/RAP1B/SP110/PSMB10/SPI1/FBXL4/IGHM/STN1/NEU1/PIK3CD/MCM4/TLR8/ICOSLG/MALT1/IL6R/DEF6/IL7/FOCAD/RIPK1/XRCC4/KNSTRN/SMARCAL1/TNFRSF13B/CIITA/SLC17A5/GLB1/DIAPH1/ATP11A/CYBC1/PTEN/MCM10/NCKAP1L/HLA-DPB1/LIG1/NHEJ1/IRAK4/REL/AP3B1/ARPC1B/CDCA7/KRAS/ARHGEF1/IRF1/PPT1/RFXANK/POLD1/STIM1/LAT/ZBTB24/SAMD9/RAG1/C1GALT1C1/IRAK1/RFXAP/CASP8/TERT/POMP/SLC19A1/IVNS1ABP",NA
"HP_MENINGITIS","HP_MENINGITIS","74","0.5973754537324962","2.566802028867731","0.0000000001248252828881624","0.00000005336760940710820","0.00000004426748248086758","4068","tags=68%, list=26%, signal=50%","HLA-DRB1/CXCR4/ICOS/NCF4/CR2/CD19/NCF1/KLRC4/XIAP/SH2D1A/CTLA4/TNFRSF13C/PTPN22/WAS/ERAP1/TLR4/JAK3/CD79B/CD79A/FOXP3/BLNK/NLRP3/CFB/CARD9/BTK/STAT4/IL10/DNASE1L3/HLA-B/IFNGR1/TLR3/SPI1/IGHM/PIK3CD/IL7/CYBA/FDXR/CYBB/TNFRSF13B/CIITA/MEFV/CD40LG/CYBC1/HLA-DPB1/HLA-DPA1/P4HA2/FCGR3B/UBAC2/IRAK4/ARPC1B","0.8266573011783021"
"HP_ABNORMAL_IMMUNE_SERUM_PROTEIN_PHYSIOLOGY","HP_ABNORMAL_IMMUNE_SERUM_PROTEIN_PHYSIOLOGY","47","0.6344760473204375","2.505699987469759","0.0000000082661662441453003","0.00000187229563809482905","0.00000155303591971141065","2620","tags=64%, list=17%, signal=53%","HLA-DRB1/IL2RA/ABCB11/ELF4/OTULIN/ABCB4/IL2RB/SASH3/CD247/NFKBIA/PTPN22/NR1H4/IL12RB1/LYN/PSMB9/POLA1/PSMB8/ADAR/IFIH1/PTPN6/FASLG/UNC13D/STAT1/RNASEH2A/STAT4/STXBP2/HLA-B/STX11/RNASEH2B/SP110","0.7477396631498854"
"HP_EROSION_OF_ORAL_MUCOSA","HP_EROSION_OF_ORAL_MUCOSA","102","0.5428458639563603","2.476587584357739","0.0000000001000000000000000","0.00000004631666666666667","0.00000003841885092881377","3560","tags=53%, list=23%, signal=41%","HLA-DRB1/HLA-DQA1/SYK/NCF4/CR2/ELF4/HLA-DQB1/BLK/DCLRE1C/TNFAIP3/KLRC4/PDCD1/TICAM1/NRAS/LAMA3/SASH3/RNF125/CTLA4/STK4/BANK1/CARMIL2/IL7R/PTPN22/ETS1/ERAP1/TLR4/IL10RA/TNIP1/EFL1/LYN/LAMB3/NOD2/ADA2/FASLG/NLRP3/FCGR2A/C1QB/STAT4/IL10/HLA-B/SAT1/CEBPE/GFI1/IFNGR1/LAMC2/TLR8/MALT1/CAT/IGHG1/RIPK1/MEFV/CD40LG/CD27/CYBC1",NA
"HP_ABNORMAL_TOTAL_T_CELL_COUNT","HP_ABNORMAL_TOTAL_T_CELL_COUNT","71","0.5888782235817227","2.471188144496544","0.0000000005688318971595732","0.00000016639829917962673","0.00000013802442859280825","3371","tags=58%, list=22%, signal=45%","HLA-DRB1/CD3E/IL2RA/ICOS/SYK/CR2/CD19/BCL11B/CD3D/DCLRE1C/CD3G/FCHO1/XIAP/SH2D1A/RAC2/TNFRSF13C/MS4A1/CD247/NFKBIA/IL7R/DOCK8/MYD88/PTPRC/ACP5/DOCK2/JAK3/LYN/PSMB9/DNMT3B/ADA/BTK/STAT1/LCP2/SP110/PSMB10/STN1/PIK3CD/IL7/RIPK1/TNFRSF13B/CIITA","0.8012155746177786"
"HP_SEVERE_INFECTION","HP_SEVERE_INFECTION","76","0.5791826322086232","2.469889188222749","0.0000000002457935891795865","0.00000008538254804125885","0.00000007082330446461470","3819","tags=61%, list=25%, signal=46%","FCGR3A/CD3E/IL2RA/TRAC/CARD11/CD3D/IGHG2/IKZF3/TICAM1/IARS2/TRAF3/XIAP/SH2D1A/ITK/IL2RB/SASH3/RAC2/IGKC/CD247/STK4/NFKBIA/BLM/IL7R/DOCK8/DOCK2/TMC8/FOXP3/STAT1/PRKCD/CD28/MAGT1/TLR3/CXCR2/PIK3CD/UNC93B1/TAP2/DEF6/IL7/IRF7/DNASE2/CD40LG/CD27/MCM10/ISG15/NCKAP1L/FCGR3B","0.8140358378479079"
"HP_ABNORMAL_LYMPHOCYTE_COUNT","HP_ABNORMAL_LYMPHOCYTE_COUNT","201","0.4829389929329259","2.448757225964722","0.0000000001000000000000000","0.00000004631666666666667","0.00000003841885092881377","4650","tags=58%, list=30%, signal=41%","HLA-DRB1/CXCR4/CD3E/IL2RA/ICOS/SGPL1/SYK/CR2/ELF4/CD19/CARD11/BCL11B/B2M/CD3D/DCLRE1C/TNFAIP3/CORO1A/CD3G/IKZF3/PRIM1/NRAS/AK2/TRAF3/FCHO1/XIAP/SH2D1A/SASH3/SPRED2/CTLA4/RAC2/TNFRSF13C/MS4A1/CD247/STK4/NFKBIA/IL7R/GINS1/DOCK8/MYD88/PTPRC/ACP5/WAS/IKZF1/DOCK2/JAK3/LYN/UHRF1/TFR2/PSMB9/CD79B/DNMT3B/HELLS/ADA/ZAP70/CD79A/IFIH1/ADA2/FASLG/CARD9/PIK3CG/BTK/STAT1/LCP2/STAT4/PRKCD/EIF2AK3/RNASEH2B/SAT1/RRAS2/GFI1/RAP1B/SP110/PSMB10/SPI1/FBXL4/IGHM/STN1/PIK3CD/TLR8/ICOSLG/MALT1/DEF6/IL7/FOCAD/RIPK1/XRCC4/KNSTRN/SMARCAL1/TNFRSF13B/CIITA/ATP11A/CYBC1/PTEN/MCM10/NCKAP1L/NHEJ1/IRAK4/REL/ARPC1B/CDCA7/KRAS/ARHGEF1/IRF1/RFXANK/POLD1/STIM1/LAT/ZBTB24/SAMD9/RAG1/C1GALT1C1/IRAK1/RFXAP/TERT/POMP/SLC19A1/IVNS1ABP",NA
"HP_ABNORMAL_CIRCULATING_IGM_CONCENTRATION","HP_ABNORMAL_CIRCULATING_IGM_CONCENTRATION","116","0.5213693133517774","2.447084178256586","0.0000000001000000000000000","0.00000004631666666666667","0.00000003841885092881377","2137","tags=41%, list=14%, signal=35%","SH3KBP1/CD3E/ICOS/SYK/CR2/CD19/CARD11/SEMA4D/B2M/IGHG2/SPPL2A/PDCD1/PRIM1/TRAF3/XIAP/SH2D1A/LCK/OTULIN/SASH3/CTLA4/RAC2/TNFRSF13C/IGKC/CD247/NFKBIA/BLM/DOCK8/RASGRP1/MYD88/PTPRC/VPS33A/WAS/GPR35/IL12RB1/JAK3/LYN/CD79B/DNMT3B/ADA/POU2AF1/UNG/BLNK/ADA2/PLCG2/FASLG/PIK3CG/BTK",NA
