"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","log2err"
"GOBP_DNA_TEMPLATED_DNA_REPLICATION","GOBP_DNA_TEMPLATED_DNA_REPLICATION","168","-0.5029800693569744","-2.378272048228183","0.0000000001000000000000000","0.0000001453200000000000","0.0000001044449292538407","3910","tags=55%, list=26%, signal=42%","CUL2/MGME1/BARD1/GINS3/POLG2/RFC3/FBXO5/TIPIN/RFWD3/PRIM1/WRNIP1/HELB/UPF1/EME1/CUL4A/TONSL/RAD50/RFC2/TIMELESS/DBF4B/CENPX/RAD51/WIZ/CIZ1/POLE2/MCIDAS/CCNE1/MCMBP/BRCA2/INO80/CDT1/POLE3/BAZ1A/LRWD1/MCM6/DTL/PCNA/DNAJA3/FBH1/ZMPSTE24/RAD51C/MCM2/ATR/MCM8/CDK2/NOC3L/LIG1/ORC6/TK1/POLB/RFC4/E2F8/FAM111A/TRAIP/CENPS/MCM7/GINS1/WDHD1/DBF4/ATAD5/TICRR/AGER/BRCA1/PNKP/TOPBP1/CDC6/BLM/FEN1/CDC45/EXO1/POLA2/CCNE2/RTEL1/POLD2/DDX11/CDC7/GINS4/XRCC3/DNA2/E2F7/NYNRIN/ORC1/FAM111B/POLQ/TWNK/POLD1/MCM4/FANCM/MCM5/EME2/MCM10/HLTF/POLE",NA
"GOBP_L_AMINO_ACID_CATABOLIC_PROCESS","GOBP_L_AMINO_ACID_CATABOLIC_PROCESS","83","-0.5696354287710516","-2.334067166113783","0.0000000009478669422881948","0.0000007652445780740026","0.0000005499994207185822","3574","tags=58%, list=23%, signal=45%","GLS/TDO2/QDPR/HDC/HSD17B10/ACADSB/AFMID/AASS/FAH/KMO/HIBADH/HAAO/AGXT/GCDH/TAT/RIDA/GSTZ1/GPT2/HPD/ACAD8/CBS/PIPOX/PRODH/MAT1A/ECHS1/AGXT2/GPT/PRODH2/CDO1/SDS/GCAT/ARG1/ALDH4A1/ALDH8A1/HAL/AMDHD1/PAH/ACMSD/BCAT2/HOGA1/GLS2/DDAH1/OTC/CSAD/ARHGAP11B/UROC1/FTCD/ASRGL1","0.7881868108002371"
"GOBP_ALPHA_AMINO_ACID_METABOLIC_PROCESS","GOBP_ALPHA_AMINO_ACID_METABOLIC_PROCESS","191","-0.4781104091123489","-2.262798748359634","0.0000000001000000000000000","0.0000001453200000000000","0.0000001044449292538407","3463","tags=46%, list=23%, signal=36%","TDO2/QDPR/HDC/HSD17B10/ACADSB/AFMID/AASS/FAH/KMO/PCBD1/HIBADH/ART4/HAAO/AGXT/NR1H4/GCDH/ICMT/SHMT2/TAT/SEPSECS/RIDA/CPS1/GSTZ1/GPT2/PSPH/HPD/BHMT2/MTTP/UCP2/ACAD8/ASPA/CBS/PYCR1/PIPOX/PHGDH/BPHL/PRODH/MAT1A/ECHS1/PSAT1/AGXT2/GPT/PRODH2/CDO1/ASPG/SDS/GCAT/ARG1/SARDH/NAGS/ALDH4A1/ALDH8A1/HAL/HAO1/FOLH1/TTC36/AMDHD1/PAH/ACMSD/PARK7/GLDC/PFAS/GNMT/CAD/CLN3/CTH/SCLY/SEPHS1/MRI1/BCAT2/HOGA1/BHMT/LGSN/GLYAT/GLS2/DDAH1/OTC/GLYATL1/CSAD/ARHGAP11B/UROC1/FTCD/MTHFR/ASRGL1/BAAT/SLC39A8/AGMAT",NA
"GOBP_L_AMINO_ACID_METABOLIC_PROCESS","GOBP_L_AMINO_ACID_METABOLIC_PROCESS","161","-0.4821551929543823","-2.250122284494202","0.0000000002100262304436076","0.0000002180072272004647","0.0000001566869627152389","4136","tags=52%, list=27%, signal=38%","NOXRED1/RIMKLA/NIT2/IDO1/MTHFD2L/SHMT1/OCA2/NOS3/QPRT/GLS/TDO2/QDPR/HDC/HSD17B10/ACADSB/AFMID/AASS/FAH/KMO/PCBD1/HIBADH/HAAO/AGXT/NR1H4/GCDH/ICMT/SHMT2/TAT/RIDA/CPS1/GSTZ1/GPT2/PSPH/HPD/BHMT2/MTTP/UCP2/ACAD8/CBS/PYCR1/PIPOX/PHGDH/PRODH/MAT1A/ECHS1/PSAT1/AGXT2/GPT/PRODH2/CDO1/ASPG/SDS/GCAT/ARG1/NAGS/ALDH4A1/ALDH8A1/HAL/FOLH1/TTC36/AMDHD1/PAH/ACMSD/PARK7/PFAS/GNMT/CAD/CLN3/MRI1/BCAT2/HOGA1/BHMT/LGSN/GLS2/DDAH1/OTC/GLYATL1/CSAD/ARHGAP11B/UROC1/FTCD/MTHFR/ASRGL1/AGMAT","0.8266573011783021"
"GOBP_SPINDLE_ELONGATION","GOBP_SPINDLE_ELONGATION","13","-0.8322778485736834","-2.243643569016068","0.0000015769038042027156575","0.0003182717511482481098","0.0002287494531528679465","2094","tags=77%, list=14%, signal=66%","AURKB/KIF4A/PRC1/RACGAP1/BIRC5/CDCA8/KIF23/MAP10/KIF11/INCENP","0.6435518361507222"
"GOBP_HOMOPHILIC_CELL_CELL_ADHESION","GOBP_HOMOPHILIC_CELL_CELL_ADHESION","126","0.4753874383528820","2.220126337797404","0.0000000051481817235780886","0.0000028774375695014147","0.0000020680825996347278","2964","tags=40%, list=19%, signal=33%","MPZL2/CEACAM1/ROBO2/DSG3/PCDHB2/PTPRR/PCDHB3/L1CAM/PCDH1/PCDHB13/PCDHGA10/PVR/CLSTN2/AMIGO2/PCDHGC3/FAT1/PCDHB14/PCDHB11/EMB/PCDH20/SDK1/ITGB1/CNTN4/NECTIN4/PCDHGA4/PCDHGA9/DSC2/PCDHGB6/PCDHGB1/NECTIN2/PCDHGA7/PCDHGA5/PCDHAC2/ICAM5/PCDHGB7/PCDHGA2/CEACAM19/PCDHGB4/PCDHGA6/PCDHGA8/PLXNB3/NPTN/PCDHGC4/PCDHB16/RET/TENM3/PCDHGC5/DSG4/PCDHGB3/PCDHGA3/PTPRM","0.7614608014455848"
"GOBP_MEIOTIC_CHROMOSOME_SEGREGATION","GOBP_MEIOTIC_CHROMOSOME_SEGREGATION","68","-0.5504156355095159","-2.215913185969023","0.0000004150255320745091174","0.0001159836736943608946","0.0000833602160308840467","3913","tags=56%, list=26%, signal=42%","MSH5/DMC1/EHMT2/AGO4/FBXO5/TTK/FANCD2/MCMDC2/SKA2/WAPL/SKA1/SGO2/CCNE1/SKA3/SMC2/SGO1/BRIP1/NDC1/TRIP13/SEPTIN1/PLK1/NUF2/NCAPH/SMC4/CCNB2/SYCP2/ASPM/AURKA/REC8/CCNE2/NCAPH2/SUN1/CHFR/MAPK15/SYCE2/KNL1/ESPL1/ZWINT","0.6749628600110250"
"GOBP_MEIOTIC_CELL_CYCLE","GOBP_MEIOTIC_CELL_CYCLE","235","-0.4559780162913974","-2.206290530828534","0.0000000001000000000000000","0.0000001453200000000000","0.0000001044449292538407","3913","tags=48%, list=26%, signal=36%","MSH5/DMC1/EHMT2/HUS1/AGO4/MASTL/YTHDC2/KLHDC3/FBXO5/EREG/TTK/CKS2/RSPH1/ZNF318/FANCD2/MYH9/ANAPC4/EME1/MCMDC2/NCAPD3/PSMA4/ANAPC7/SKA2/RAD50/WAPL/SKA1/TUBGCP3/SMC1A/CENPX/RAD51/STK35/ANAPC5/BUB3/TOP3A/PSMD13/SGO2/CCNE1/BRCA2/TUBG2/NCAPD2/CDCA2/SKA3/SMC2/TOP2A/SGO1/FOXJ3/YTHDF2/LSM14B/RAD51C/CDC25A/KIF18A/LFNG/PLD6/NEK2/ANAPC1/NPR2/BRIP1/PSMA6/CDK2/PMS2/PSMA2/RAD54L/NDC1/PMS1/TRIP13/ANAPC2/CENPS/SEPTIN1/PLK1/PIWIL1/NUF2/TUBG1/TUBGCP2/RAD51AP1/NCAPH/KATNAL2/SMC4/CCNB2/SYCP2/CDC20/ASPM/EXO1/SMC3/AURKA/MYBL1/CDC25B/PSMB2/PKMYT1/REC8/CCNE2/PSMA3/XRCC2/GPR3/NCAPH2/SUN1/WBP2NL/FIGNL1/PDIK1L/INCENP/SLX4/CHFR/MAPK15/SYCE2/KNL1/FANCM/FANCA/MKI67/EME2/TUBGCP6/ESPL1/ZWINT/PSMA5/METTL3",NA
"GOBP_MEIOSIS_I_CELL_CYCLE_PROCESS","GOBP_MEIOSIS_I_CELL_CYCLE_PROCESS","100","-0.5189413272261486","-2.205668354139725","0.0000000150299628327969678","0.0000068254818714439233","0.0000049056356398729211","3913","tags=52%, list=26%, signal=39%","MSH5/DMC1/EHMT2/AGO4/KLHDC3/FBXO5/CKS2/FANCD2/EME1/MCMDC2/RAD50/WAPL/CENPX/RAD51/STK35/PSMD13/SGO2/CCNE1/BRCA2/TOP2A/SGO1/FOXJ3/RAD51C/CDC25A/BRIP1/PMS2/RAD54L/NDC1/PMS1/TRIP13/CENPS/PLK1/RAD51AP1/CCNB2/SYCP2/CDC20/AURKA/MYBL1/CDC25B/PKMYT1/REC8/CCNE2/SUN1/PDIK1L/SLX4/MAPK15/SYCE2/KNL1/FANCM/EME2/ESPL1/ZWINT","0.7337619883564803"
"GOBP_DNA_REPLICATION","GOBP_DNA_REPLICATION","309","-0.4343694663217036","-2.196013915827602","0.0000000001000000000000000","0.0000001453200000000000","0.0000001044449292538407","4014","tags=50%, list=26%, signal=37%","TREX1/CHAF1B/RECQL5/VCP/RPA3/CUL2/SHMT1/EHMT2/MGME1/JADE3/BARD1/TYMS/GINS3/ENPP7/POLG2/DHFR/RFC3/PTK6/FBXO5/RNASEH1/DNAJC2/GINS2/EREG/TIPIN/RFWD3/RAD18/RNASEH2A/PRIM1/WRNIP1/HELB/AFG2B/UPF1/EME1/ACTR5/RPA2/E4F1/CUL4A/TONSL/NT5M/POLL/MAD2L2/RAD50/UBE2V2/WAPL/RFC2/TIMELESS/DBF4B/ANKRD17/CCNA2/DSCC1/CENPX/RAD51/WIZ/CIZ1/MEAF6/POLE2/RUVBL1/MCIDAS/SSRP1/CCNE1/MCMBP/BRCA2/INO80/CDT1/POLE3/NFIC/NFIX/POLI/BAZ1A/NFIA/LRWD1/MCM6/DTL/ESCO2/PCNA/DNAJA3/FBH1/ZMPSTE24/RAD51C/CDC25A/ING5/MCM2/ATR/MCM8/GRWD1/CDK2/RBBP4/NOC3L/LIG1/ORC6/TK1/MSH2/GTPBP4/POLB/NASP/RFC4/E2F8/FAM111A/AIRIM/CTC1/TRAIP/CENPS/MCM7/GINS1/WDHD1/DBF4/ATAD5/SUPT16H/TICRR/INO80E/AGER/BRCA1/PNKP/CHTF18/TOPBP1/CDC6/GDF2/BLM/FEN1/CDK1/CDC45/EXO1/SMC3/FAAP20/USP1/POLA2/CCNE2/RTEL1/POLD2/NFIB/DDX11/CDC7/FAF1/PCLAF/GINS4/XRCC3/DNA2/RECQL4/E2F7/NYNRIN/ORC1/SLX4/FAM111B/POLQ/TWNK/POLD1/MCM4/FANCM/MCM5/EME2/UCN/MCM10/HLTF/POLE",NA
