"Query Name","Rank","TF","Score","Library","Overlapping_Genes"
"DEG_MVL_CRC29","1","ZNF440","0.000614300000000000","ARCHS4 Coexpression,6.143E-4","CFAP73,LRRIQ1,DNAH6,FBXO15,SLC52A1,FOXJ1,PKD1L2,CFAP221,NEK10,CCDC30,EFHC1,CDHR4,ZMYND10,CFAP65,OR7D2,MDH1B"
"DEG_MVL_CRC29","2","FOXJ1","0.000622300000000000","GTEx Coexpression,6.223E-4","TTC34,CFAP73,LRRIQ1,DNAH6,FBXO15,DNALI1,CFAP221,DZANK1,NEK10,CCDC30,EFHC1,CDHR4,TSNAXIP1,ZMYND10,CFAP65,ZMYND12,MDH1B"
"DEG_MVL_CRC29","3","ZNF474","0.000712300000000000","Enrichr Queries,7.123E-4","ABCA1,PLPPR3,GPR68,LRRIQ1,DNAH6,FOXJ1,TFPI,CTSS,DNALI1,PXDN,HAS3,EFHC1,CDHR4,KCNN3,TSNAXIP1,ZMYND10,CFAP65,FILIP1L"
"DEG_MVL_CRC29","4","RFX2","0.001229000000000000","ARCHS4 Coexpression,0.001229","CFAP73,DNAH6,FBXO15,FOXJ1,PKD1L2,DNALI1,CFAP221,NEK10,CCDC30,EFHC1,CDHR4,ZMYND10,CFAP65,OR7D2,MDH1B"
"DEG_MVL_CRC29","5","RFX3","0.001245000000000000","GTEx Coexpression,0.001245","TTC34,LRRIQ1,DNAH6,FBXO15,FOXJ1,WDR54,DNALI1,ARHGAP33,DZANK1,CCDC30,TSNAXIP1,CFAP65,MDH1B"
"DEG_MVL_CRC29","6","TIGD4","0.001425000000000000","Enrichr Queries,0.001425","ABCA1,PLPPR3,LRRIQ1,DNAH6,SLCO5A1,ANK1,TMEM154,MYLK4,INPP4B,ZMAT1,PXDN,NEK10,EFHC1,KCNN3"
"DEG_MVL_CRC29","7","NKX11","0.001867000000000000","GTEx Coexpression,0.001867","TLE4,IQCN,SPINK2,STPG3,NNAT,FBXO15,TSNAXIP1,ZMYND10,ZMYND12,DNALI1,MDH1B"
"DEG_MVL_CRC29","8","HIC1","0.002137000000000000","Enrichr Queries,0.002137","COL16A1,PLPPR3,CAVIN2,IER5L,PLAT,LRRC32,ANK1,ADAM19,RCN3,COL3A1,EFEMP2,PXDN,COL5A2,CYP1B1"
"DEG_MVL_CRC29","9","CCDC17","0.002457000000000000","ARCHS4 Coexpression,0.002457","CFAP73,LRRIQ1,DNAH6,FOXJ1,DNALI1,GPR162,CFAP221,NEK10,EFHC1,CDHR4,TSNAXIP1,ZMYND10,CFAP65,MDH1B"
"DEG_MVL_CRC29","10","ZNF19","0.002489000000000000","GTEx Coexpression,0.002489","IQCN,SPINK2,STPG3,LRRIQ1,FBXO15,TSNAXIP1,ZMYND10,COX6B2,DNALI1,SMC1B,MDH1B"
"DEG_MVL_CRC29","11","ZIC3","0.002849000000000000","Enrichr Queries,0.002849","BCL11B,PLPPR3,FOXJ1,SYT13,TFPI,ANK1,POU5F1,RGMA,SOX2,TUBB2B,GNG4,PXDN,NNAT,CYP1B1"
"DEG_MVL_CRC29","12","PRRX2","0.003111000000000000","GTEx Coexpression,0.003111","SH3RF3,RCN3,EFEMP2,HAUS7,P4HA3,PXDN,COL5A2,IER5L,VASN,NAALADL2"
"DEG_MVL_CRC29","13","ZBTB7A","0.003367000000000000","ReMap ChIP-seq,0.003367","PNMT,LIN37,PLPPR3,IER5L,NOXO1,GPT,LIN7B,DCST2,EFEMP2,CARNS1,TNNI2,MROH6,CCDC183,HES7,SLC34A3,PDIA2,STPG3,PRRT2,MAMSTR,SERPINF2,LMNTD2,OSM,ANO9,SSC5D,COX6B2,VASN,IQCN,SBK3,ZGLP1,IL17C"
"DEG_MVL_CRC29","14","MEIS3","0.003561000000000000","Enrichr Queries,0.003561","ABCA1,PLPPR3,PRUNE2,EMP3,ANK1,ADAM19,RCN3,TUBB2B,COL3A1,EFEMP2,PXDN,COL5A2,CYP1B1"
"DEG_MVL_CRC29","15","TBX18","0.003686000000000000","ARCHS4 Coexpression,0.003686","COL16A1,AMIGO2,SSC5D,LRRC32,PLXDC1,VASN,RCN3,COL3A1,EFEMP2,PXDN,COL5A2,JCAD"
"DEG_MVL_CRC29","16","FOXL1","0.003734000000000000","GTEx Coexpression,0.003734","SH3RF3,RCN3,EFEMP2,HAUS7,P4HA3,AMIGO2,IER5L,FILIP1L,VASN,NAALADL2"
"DEG_MVL_CRC29","17","TSHZ3","0.004274000000000000","Enrichr Queries,0.004274","ABCA1,COL16A1,BCL11B,PLPPR3,ANK1,ARHGAP24,RGMA,ADAM19,COL3A1,PXDN,COL5A2,CYP1B1"
"DEG_MVL_CRC29","18","PHF1","0.004356000000000000","GTEx Coexpression,0.004356","IQCN,SPINK2,STPG3,FBXO15,TSNAXIP1,ZMYND10,COX6B2,DNALI1,SMC1B,MDH1B"
"DEG_MVL_CRC29","19","ZNF473","0.004914000000000000","ARCHS4 Coexpression,0.004914","CFAP73,LRRIQ1,DNAH6,FOXJ1,DNALI1,SMC1B,NEK10,EFHC1,TSNAXIP1,ZMYND10,CFAP65,MDH1B"
"DEG_MVL_CRC29","20","NR0B1","0.004986000000000000","Enrichr Queries,0.004986","COL13A1,PLPPR3,TFPI,POU5F1,SOX2,CALB2,TUBB2B,COL3A1,SMOC1,COL5A2,NNAT,CYP1B1"
"DEG_MVL_CRC29","21","PRRX1","0.005528000000000000","ARCHS4 Coexpression,0.005528","RCN3,COL3A1,EFEMP2,COL16A1,PXDN,COL5A2,SSC5D,LRRC32,FILIP1L,VASN,JCAD"
"DEG_MVL_CRC29","22","DMRT3","0.005600000000000000","GTEx Coexpression,0.0056","IQCN,SPINK2,TPO,STPG3,PAX8,ZMYND10,COX6B2,SMC1B,MDH1B"
