Heatmap_Rank,term_id,term_name,p_value,term_size,intersection_size,intersection,Input_Order,Pathway_Gene_Source,Pathway_Gene_Count,Filtered,Versus,Versus Name,Result,Reciprocal pvalue,DEGs in Intersection,Is Reciprocal,GSEA_Rank,Neg_Log10_P,Pathway_Label_Clean,Pathway_Label,Heatmap_Cluster_Rank
1,GOCC_RIBOSOMAL_SUBUNIT,GOCC_RIBOSOMAL_SUBUNIT,1e-10,173,123,"RBM3,MRPL27,RPL41,RPS26,FAU,RPL35,MRPL15,RPL19,MRPL58,RPS15,RPL38,RPL36,MRPS6,MRPL23,MRPS22,RPL8,MRPS23,RPL26,MRPS15,AURKAIP1,RPL13,MRPL32,NPM1,RPL14,MRPS34,RPL28,RPL12,MRPL37,RPL36A,RPSA,MRPS2,MRPL36,RPL10,MRPL20,RPS2,RPL29,MRPL14,MRPS21,RPL7A,MRPS11,MRPL11,MRPL51,RPS9,MRPL10,MRPL45,RPS14,RPL36AL,RPS27A,RPL37A,RPL27A,MRPS26,RPL24,RPS19,MRPS31,RPL10A,RPS8,MRPL39,RPS7,RACK1,RPS3,RPL27,MRPS18B,RPLP2,RPL23,RPS16,MRPS18A,RPL37,RPL23A,RPS10,RPS28,MRPL35,MRPS12,MRPL16,MRPS18C,MRPL4,MRPL55,RPL32,RPL6,RPL11,MRPL3,RPL21,MRPS7,MRPL24,GADD45GIP1,MRPL47,MRPL54,RPS18,RPL39,DAP3,MRPL33,UBA52,MRPL22,MRPS33,RPLP1,MRPS17,RPL18,MRPL9,RPS13,RPL13A,RPS24,RPL26L1,MRPL18,RPS27,MRPS25,RPL3,RPS21,RPL35A,MRPL1,MRPL17,MRPL44,RPL34,MRPL40,RPL15,RPS20,RPL30,RPS6,RPS25,RPS29,CHCHD1,RPL5,RPLP0,MRPL41,RPL18A",0,GMT,183,keep,GOCC_LARGE_RIBOSOMAL_SUBUNIT,GOCC_LARGE_RIBOSOMAL_SUBUNIT,0.2359,1.0,78,False,1,10.0,RIBOSOMAL SUBUNIT,RIBOSOMAL SUBUNIT,1
2,GOCC_LARGE_RIBOSOMAL_SUBUNIT,GOCC_LARGE_RIBOSOMAL_SUBUNIT,1e-10,105,78,"RBM3,MRPL27,RPL41,RPL35,MRPL15,RPL19,MRPL58,RPL38,RPL36,MRPL23,RPL8,RPL26,RPL13,MRPL32,NPM1,RPL14,RPL28,RPL12,MRPL37,RPL36A,MRPL36,RPL10,MRPL20,RPL29,MRPL14,RPL7A,MRPL11,MRPL51,MRPL10,MRPL45,RPL36AL,RPL37A,RPL27A,RPL24,RPL10A,MRPL39,RPL27,RPLP2,RPL23,MRPS18A,RPL37,RPL23A,MRPL35,MRPL16,MRPL4,MRPL55,RPL32,RPL6,RPL11,MRPL3,RPL21,MRPL24,GADD45GIP1,MRPL47,MRPL54,RPL39,MRPL33,UBA52,MRPL22,RPLP1,RPL18,MRPL9,RPL13A,RPL26L1,MRPL18,RPL3,RPL35A,MRPL1,MRPL17,MRPL44,RPL34,MRPL40,RPL15,RPL30,RPL5,RPLP0,MRPL41,RPL18A",2,GMT,112,keep,itself,,1.0,0.0,0,True,3,10.0,LARGE RIBOSOMAL SUBUNIT,LARGE RIBOSOMAL SUBUNIT,2
3,GOCC_RIBOSOME,GOCC_RIBOSOME,1e-10,218,139,"RBM3,MRPL27,RPL41,APEX1,RPS26,FAU,RPL35,MRPL15,RPL19,MRPL58,RPS15,EIF4G1,RPL38,RPS6KL1,RPL36,MRPS6,MRPL23,MRPS22,RPL8,MRPS23,ASCC2,RPL26,MRPS15,AURKAIP1,RPL13,MRPL32,NPM1,RPL14,MRPS34,RPL28,RPL12,MRPL37,RPL36A,USP10,RPSA,MRPS2,MRPL36,RPL10,MRPL20,RPS2,RPL29,RNF25,MRPL14,MRPS21,RPL7A,MRPS11,MRPL11,MRPL51,RPS9,MRPL10,MRPL45,RPS14,RPL36AL,RPS27A,RPL37A,RPL27A,MRPS26,RPL24,RPS19,SF1,MRPS31,RPL10A,RPS8,MRPL39,RPS7,RACK1,RPL22L1,RPS3,RPL27,MRPS18B,RPLP2,RPL23,RPS16,MRPS18A,RPL37,RPL23A,RPS10,RPS28,MRPL35,GSPT1,MRPS12,EEF1A1,MRPL16,MTG1,MRPS18C,MRPL4,MRPL55,RPL32,RPL6,RPL11,MRPL3,RPL21,MRPS7,MRPL24,MTG2,GADD45GIP1,MRPL47,MRPL54,RPS18,EEF2,RNF14,RPL39,DAP3,MRPL33,UBA52,MRPL22,PNPT1,MRPS33,RPLP1,MRPS17,RPL18,MRPL9,RPS13,RPL13A,RPS24,RPL26L1,MRPL18,RPS27,MRPS25,RPL3,RPS21,RPL35A,MRPL1,MRPL17,MRPL44,RPL34,MRPL40,RPL15,RPS20,RPL30,RPS6,RPS25,RPS29,CHCHD1,RPL5,RPLP0,ETF1,MRPL41,RPL18A",3,GMT,236,exclude,GOCC_LARGE_RIBOSOMAL_SUBUNIT,GOCC_LARGE_RIBOSOMAL_SUBUNIT,0.0011,1.0,78,False,4,10.0,RIBOSOME,RIBOSOME,3
4,GOCC_CYTOSOLIC_LARGE_RIBOSOMAL_SUBUNIT,GOCC_CYTOSOLIC_LARGE_RIBOSOMAL_SUBUNIT,1.981318188e-07,52,43,"RPL41,RPL35,RPL19,RPL38,RPL36,RPL8,RPL26,RPL13,RPL14,RPL28,RPL12,RPL36A,RPL10,RPL29,RPL7A,RPL36AL,RPL37A,RPL27A,RPL24,RPL10A,RPL27,RPLP2,RPL23,RPL37,RPL23A,RPL32,RPL6,RPL11,RPL21,RPL39,UBA52,RPLP1,RPL18,RPL13A,RPL26L1,RPL3,RPL35A,RPL34,RPL15,RPL30,RPL5,RPLP0,RPL18A",6,GMT,58,keep,itself,,1.0,0.0,0,True,10,6.703045773731527,CYTOSOLIC LARGE RIBOSOMAL SUBUNIT,CYTOSOLIC LARGE RIBOSOMAL SUBUNIT,4
5,GOCC_PRERIBOSOME,GOCC_PRERIBOSOME,1e-10,104,67,"NOL6,EBNA1BP2,NIP7,IMP4,RRP1,PES1,RRP9,BYSL,MRTO4,RRS1,KRI1,NOP56,UTP14A,PNO1,DHX37,WDR74,UTP15,NOP58,FBL,ZNF622,MAK16,RRP7A,WDR43,WDR46,AATF,NGDN,FSAF1,RCL1,WDR75,RPS19BP1,PDCD11,RIOK1,EMG1,NAT10,SLX9,RPS9,TSR1,RPS14,LTV1,RPS27A,RPS19,SRFBP1,DNTTIP2,RPS8,RRP36,RPS7,NSA2,UTP25,UTP20,PWP2,NOL11,NOC4L,RPS16,UTP11,RRP15,RPS28,RPF1,UTP6,NOL7,FCF1,NOC2L,RRP1B,NOB1,RPS13,RPS24,BOP1,FTSJ3",1,GMT,106,keep,itself,,1.0,0.0,0,True,2,10.0,PRERIBOSOME,PRERIBOSOME,5
6,GOCC_SMALL_SUBUNIT_PROCESSOME,GOCC_SMALL_SUBUNIT_PROCESSOME,4.5642774e-09,73,55,"NOL6,IMP4,RRP9,NOP56,UTP14A,PNO1,DHX37,UTP15,NOP58,FBL,RRP7A,WDR43,WDR46,AATF,NGDN,FSAF1,RCL1,WDR75,RPS19BP1,PDCD11,EMG1,NAT10,RPS9,RPS14,RPS27A,RPS19,DNTTIP2,RPS8,RPS7,UTP25,UTP20,PWP2,NOL11,NOC4L,RPS16,UTP11,RPS28,UTP6,NOL7,FCF1,RPS13,RPS24,UTP3,RPS27,UTP23,SNU13,UTP4,RPS6,NOL10,MPHOSPH10,RPS15A,BMS1,NOP14,UTP18,RPS4X",4,GMT,74,keep,itself,,1.0,0.0,0,True,8,8.340627968629756,SMALL SUBUNIT PROCESSOME,SMALL SUBUNIT PROCESSOME,6
7,GOCC_90S_PRERIBOSOME,GOCC_90S_PRERIBOSOME,0.0007266877810646,27,20,"NOL6,IMP4,PES1,KRI1,RRP7A,SLX9,TSR1,SRFBP1,RRP36,UTP20,PWP2,NOC4L,UTP6,NOC2L,BOP1,UTP4,MPHOSPH10,BMS1,NOP14,UTP18",21,GMT,28,keep,GOCC_SMALL_SUBUNIT_PROCESSOME,GOCC_SMALL_SUBUNIT_PROCESSOME,0.7043,0.7675,12,False,38,3.1386521422160327,90S PRERIBOSOME,90S PRERIBOSOME,7
8,GOCC_MITOCHONDRIAL_PROTEIN_CONTAINING_COMPLEX,GOCC_MITOCHONDRIAL_PROTEIN_CONTAINING_COMPLEX,1e-10,177,102,"MRPL27,SPG7,PPIF,MRPL15,PMPCA,MRPL58,MRPS6,MRPL23,MRPS22,MRPS23,ISCU,TIMM13,MRPS15,AURKAIP1,MRPL32,MRPS34,BAX,TOMM40,MRPL37,MRPS2,TIMM10,TIMM23,MRPL36,TIMM8B,MRPL20,MRPL14,MRPS21,MRPS11,MRPL11,MRPL51,ECSIT,MRPL10,MRPL45,TIMM50,MRPS26,TIMM23B,MRPS31,TIMM9,SUPV3L1,MRPL39,FXN,MUL1,CHCHD6,SLC25A5,TIMM21,MRPS18B,DNAJC19,NDUFAB1,GRPEL1,VDAC1,MRPS18A,MRPL35,MRPS12,MRPL16,DNAJC15,PAM16,ACAD9,MRPS18C,MRPL4,MRPL55,MRPL3,ROMO1,MRPS7,MRPL24,GADD45GIP1,MRPL47,MRPL54,TIMM22,MTX1,TOMM22,DAP3,TMEM126B,MRPL33,ISCA1,MRPL22,UQCRC1,PNPT1,TOMM7,MRPS33,MRPS17,POLG,MRPL9,POLRMT,MICOS13,SLC25A6,CHCHD10,TOMM20,PHB2,MRPL18,MRPS25,TIMM17B,MRPL1,MRPL17,TIMM17A,MRPL44,MRPL40,NFS1,ISCA2,SAMM50,LYRM4,CHCHD1,TRMT10B",5,GMT,182,exclude,GOCC_RIBOSOMAL_SUBUNIT,GOCC_RIBOSOMAL_SUBUNIT,0.0478,0.8737,52,False,5,10.0,MITOCHONDRIAL PROTEIN CONTAINING COMPLEX,MITOCHONDRIAL PROTEIN CONTAINING COMPLEX,8
9,GOCC_MITOCHONDRIAL_LARGE_RIBOSOMAL_SUBUNIT,GOCC_MITOCHONDRIAL_LARGE_RIBOSOMAL_SUBUNIT,2.02446467282e-05,51,32,"MRPL27,MRPL15,MRPL58,MRPL23,MRPL32,MRPL37,MRPL36,MRPL20,MRPL14,MRPL11,MRPL51,MRPL10,MRPL45,MRPL39,MRPS18A,MRPL35,MRPL16,MRPL4,MRPL55,MRPL3,MRPL24,GADD45GIP1,MRPL47,MRPL54,MRPL33,MRPL22,MRPL9,MRPL18,MRPL1,MRPL17,MRPL44,MRPL40",12,GMT,52,keep,itself,,1.0,0.0,0,True,18,4.693689797326389,MITOCHONDRIAL LARGE RIBOSOMAL SUBUNIT,MITOCHONDRIAL LARGE RIBOSOMAL SUBUNIT,9
10,GOCC_ORGANELLAR_RIBOSOME,GOCC_ORGANELLAR_RIBOSOME,1.39880306e-08,83,52,"MRPL27,MRPL15,MRPL58,MRPS6,MRPL23,MRPS22,MRPS23,MRPS15,AURKAIP1,MRPL32,MRPS34,MRPL37,MRPS2,MRPL36,MRPL20,MRPL14,MRPS21,MRPS11,MRPL11,MRPL51,MRPL10,MRPL45,MRPS26,MRPS31,MRPL39,MRPS18B,MRPS18A,MRPL35,MRPS12,MRPL16,MTG1,MRPS18C,MRPL4,MRPL55,MRPL3,MRPS7,MRPL24,MTG2,GADD45GIP1,MRPL47,MRPL54,DAP3,MRPL33,MRPL22,MRPS33,MRPS17,MRPL9,MRPL18,MRPS25,MRPL1,MRPL17,MRPL44",7,GMT,84,keep,GOCC_LARGE_RIBOSOMAL_SUBUNIT,GOCC_LARGE_RIBOSOMAL_SUBUNIT,0.7822,0.9909,31,False,9,7.854243426305843,ORGANELLAR RIBOSOME,ORGANELLAR RIBOSOME,10
