"GeneID","Symbol","Ensembl","Entrez","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSG00000182938","OTOP3","ENSG00000182938","347741","-5.72165731152203171916","-1.5870842412054027015","-10.8539216532543889571","0.0000000006948473671808165","0.000008948514509266575","11.0909353937971459914"
"ENSG00000060718","COL11A1","ENSG00000060718","1301","4.90097513688985753078","1.8407073362071730838","10.4464255380006179053","0.0000000013467383384004164","0.000008948514509266575","11.9434025076458425474"
"ENSG00000122641","INHBA","ENSG00000122641","3624","4.81396114076777337232","2.0013582117202295407","10.2317959153858790700","0.0000000019224240736805271","0.000008948514509266575","11.6239675662031096692"
"ENSG00000142959","BEST4","ENSG00000142959","266675","-5.40753188034059117939","4.1553573805262766783","-10.0719105210723682831","0.0000000025145454671067100","0.000008948514509266575","11.5582582224076961808"
"ENSG00000148848","ADAM12","ENSG00000148848","8038","3.74698650034606783876","2.0675313142496878349","10.0435942960039366056","0.0000000026378123184962192","0.000008948514509266575","11.3998046670235790856"
"ENSG00000182168","UNC5C","ENSG00000182168","8633","-1.75129245125325971877","2.9783693246426077295","-9.7775706985498178625","0.0000000041541235874295273","0.000011743707381663275","11.1075804007395610995"
"ENSG00000164932","CTHRC1","ENSG00000164932","115908","3.63020283778526486884","2.3413312748022185872","9.6863809200518034004","0.0000000048631660169888019","0.000011784145997166296","10.8750619100212695400"
"ENSG00000175832","ETV4","ENSG00000175832","2118","4.06209269184958454701","3.3086109393881728558","9.6093149288589323476","0.0000000055602342740050486","0.000011789086719459205","10.8077481382107993824"
"ENSG00000168748","CA7","ENSG00000168748","766","-4.78874391403405041956","4.2718028139928296838","-9.3471770526331496853","0.0000000088164213876892923","0.000015069127921031523","10.3810502182599382337"
"ENSG00000123500","COL10A1","ENSG00000123500","1300","5.26557066679127760978","0.0393376445791350365","9.3428711744966275177","0.0000000088840513624758417","0.000015069127921031523","9.8844052692736088517"
"ENSG00000101115","SALL4","ENSG00000101115","57167","3.14999202527464472467","-0.2247526960209682845","9.1668682716595490945","0.0000000121649587493445613","0.000017572377952690118","9.5800721355696403236"
"ENSG00000269404","SPIB","ENSG00000269404","6689","-4.07838794578710128746","4.3869483256870482890","-9.1475657460117538733","0.0000000125945277997229554","0.000017572377952690118","10.0436859113242533681"
"ENSG00000006327","TNFRSF12A","ENSG00000006327","51330","2.49827570730828307788","3.8983645976023018065","9.1077872947113931446","0.0000000135301929012781426","0.000017572377952690118","9.9713389479326455245"
"ENSG00000163191","S100A11","ENSG00000163191","6282","1.55506801630153423943","6.6782273894732346875","9.0693202173776974462","0.0000000145037903158626124","0.000017572377952690118","9.8294085707204033042"
"ENSG00000062038","CDH3","ENSG00000062038","1001","4.25643199394587146145","2.7558050585081024231","9.0249725321163563052","0.0000000157170867584710456","0.000017772881706479056","9.7893667139333224725"
"ENSG00000163347","CLDN1","ENSG00000163347","9076","3.94411070928429996485","3.0260642248083886585","8.9644327716888003721","0.0000000175458586420992100","0.000018600803392955425","9.6965721281969656786"
"ENSG00000105989","WNT2","ENSG00000105989","7472","5.60919438308292495066","-0.7839297189212190986","8.8806862404468756012","0.0000000204471127394179543","0.000019504645626814961","8.8837020897975591538"
"ENSG00000183034","OTOP2","ENSG00000183034","92736","-6.25871019333059219747","2.3950207383711199505","-8.8740263412976361224","0.0000000206982443864325733","0.000019504645626814961","9.3851527127505889325"
"ENSG00000167767","KRT80","ENSG00000167767","144501","5.11053164562097261836","0.5760985409843759619","8.7220064803193029235","0.0000000273913123579148774","0.000024453233695523797","9.0185849969525193615"
"ENSG00000115946","PNO1","ENSG00000115946","56902","1.06693857423117255401","4.1137685927776068695","8.5898940570030735131","0.0000000350268552534038260","0.000029234520140583184","9.0053797200947496293"
"ENSG00000120254","MTHFD1L","ENSG00000120254","25902","1.99091149403388056882","3.7584571865677065539","8.5723715175078911699","0.0000000361941352996254508","0.000029234520140583184","9.0015023090938228734"
"ENSG00000151388","ADAMTS12","ENSG00000151388","81792","3.14189808053729180415","2.5535833936881160433","8.4957482661047656336","0.0000000417923997531444928","0.000029548659649411252","8.8568029245872974542"
"ENSG00000244734","HBB","ENSG00000244734","3043","-1.98675814762116620393","2.9637381308764330079","-8.4904586291396597630","0.0000000422105814849502004","0.000029548659649411252","8.8635546881139628539"
"ENSG00000164379","FOXQ1","ENSG00000164379","94234","4.27666692046430441110","1.5015604987476245391","8.4820510745714869927","0.0000000428842044547569224","0.000029548659649411252","8.7563164597466016659"
"ENSG00000120526","NUDCD1","ENSG00000120526","84955","1.24146840166912708625","3.9502608570318340497","8.4559239625571454013","0.0000000450495640637442086","0.000029548659649411252","8.7667089725450164650"
"ENSG00000211638","IGLV8-61","ENSG00000211638","28774","-2.48905065964530347600","3.1030689107570639251","-8.4379056978384312515","0.0000000466086658823172889","0.000029548659649411252","8.7522041702462907153"
"ENSG00000206172","HBA1","ENSG00000206172","3039","-1.96201815949130065064","2.0396850573829383713","-8.4120725037656001177","0.0000000489422045223807576","0.000029548659649411252","8.6955534180305757985"
"ENSG00000166825","ANPEP","ENSG00000166825","290","-3.23086447560182188354","7.2741886039223020433","-8.3960080852873399948","0.0000000504540850565512087","0.000029548659649411252","8.5960762478554020305"
"ENSG00000113739","STC2","ENSG00000113739","8614","3.51445934407056626014","2.1549583469760600352","8.3691129237854955392","0.0000000530945669384678847","0.000029548659649411252","8.6024818176298456507"
"ENSG00000078098","FAP","ENSG00000078098","2191","3.67680467658186937996","1.4416803716765449472","8.3610315458669592914","0.0000000539156443784442658","0.000029548659649411252","8.5236822069486599673"
"ENSG00000188536","HBA2","ENSG00000188536","3040","-1.97160695817274067565","2.0929722420014766904","-8.3601737766953139186","0.0000000540035637974147446","0.000029548659649411252","8.6048467354229032367"
"ENSG00000167074","TEF","ENSG00000167074","7008","-1.10781335373703182512","5.0064853881358803989","-8.3235218127099876995","0.0000000579025533574187197","0.000030691972189016758","8.4475156811541030066"
"ENSG00000125648","SLC25A23","ENSG00000125648","79085","-1.02586688559905270246","6.9377808664808462424","-8.2763372263966115128","0.0000000633557184390746535","0.000032564839277684373","8.3448926310793059002"
"ENSG00000103888","CEMIP","ENSG00000103888","57214","3.57110401898562379586","3.6955616233773067592","8.2324587741674850605","0.0000000689047437910617129","0.000033645143120237904","8.3827953700704700424"
"ENSG00000137673","MMP7","ENSG00000137673","4316","5.08232991178859716541","0.6358661441920046009","8.2285371641807820708","0.0000000694245966989934305","0.000033645143120237904","8.2033139455620052161"
"ENSG00000196584","XRCC2","ENSG00000196584","7516","1.77755054916220367467","1.4524784286982459491","8.1978081359311474330","0.0000000736413700664738979","0.000034386473590864691","8.2569011766501620997"
"ENSG00000040199","PHLPP2","ENSG00000040199","23035","-1.88255111200146685313","5.6164904987000561221","-8.1882332263834705088","0.0000000750088151669610572","0.000034386473590864691","8.1806622419412633462"
"ENSG00000135245","HILPDA","ENSG00000135245","29923","2.02083609004471531634","3.3807058327226497951","8.1232641700066317014","0.0000000850098314050053368","0.000036472837276664395","8.1738732936936564499"
"ENSG00000277303","EPOP","ENSG00000277303","100170841","2.77825758730631156013","1.5565584709493300863","8.1215821590517265349","0.0000000852863722410106913","0.000036472837276664395","8.1169234384217965328"
"ENSG00000103494","RPGRIP1L","ENSG00000103494","23322","1.20794746324707547025","2.3860565082274289850","8.1009787766338288151","0.0000000887503873348959409","0.000036472837276664395","8.1341053871777830864"
"ENSG00000197905","TEAD4","ENSG00000197905","7004","1.83746538673903647698","3.1079920817073549699","8.0774488871426211034","0.0000000928852415576795590","0.000036472837276664395","8.0936503119956046959"
"ENSG00000011426","ANLN","ENSG00000011426","54443","2.14922279468400878599","4.0010261999597336313","8.0701533623126469053","0.0000000942073854078711512","0.000036472837276664395","8.0421978199312533775"
"ENSG00000152292","SH2D6","ENSG00000152292","284948","-3.02323942170862869361","0.8733832725474770520","-8.0700103323690566270","0.0000000942335001308698806","0.000036472837276664395","7.9742606348660807214"
"ENSG00000049449","RCN1","ENSG00000049449","5954","1.16497875048467847137","6.9111108527343860786","8.0679431449090479589","0.0000000946117698486754728","0.000036472837276664395","7.9433719543557597120"
"ENSG00000164283","ESM1","ENSG00000164283","11082","4.46734753680660823250","-0.1170156735668154563","7.9511460009987340314","0.0000001187538981317652987","0.000042968742972747452","7.5712522684495215941"
"ENSG00000172689","MS4A10","ENSG00000172689","341116","-3.80852422991802974650","-2.3862420584226637921","-7.9500711025868291415","0.0000001190035478886092246","0.000042968742972747452","7.0388941001291414068"
"ENSG00000138411","HECW2","ENSG00000138411","57520","1.63756290895665213014","1.8650995180177953880","7.9498194435317044437","0.0000001190620752104191887","0.000042968742972747452","7.8261732542855328987"
"ENSG00000115363","EVA1A","ENSG00000115363","84141","2.34061540451581873157","0.6713093811790584731","7.9373889913616020308","0.0000001219903671617479329","0.000043108345995782678","7.6973956752905126066"
"ENSG00000172031","EPHX4","ENSG00000172031","253152","3.56889805927671677210","-0.4377303896559394669","7.8705608900224302005","0.0000001390620854443708702","0.000046798924048268283","7.3654906814406331250"
"ENSG00000184544","DHRS7C","ENSG00000184544","201140","-3.44248776169806980363","-2.4232486610635315394","-7.8667789141721753410","0.0000001400991985095050280","0.000046798924048268283","6.9153355124011586241"
"ENSG00000223609","HBD","ENSG00000223609","3045","-2.47161491335657901303","-0.9575863186199171651","-7.8645603585939207747","0.0000001407113032933429241","0.000046798924048268283","7.3698317420129395572"
"ENSG00000157193","LRP8","ENSG00000157193","7804","2.17055294728144509975","2.4376365496119642984","7.8460980945911797946","0.0000001459136523965387394","0.000047595910999040189","7.6556539003624628492"
"ENSG00000181652","ATG9B","ENSG00000181652","285973","2.12151128795207322142","1.3453846502126443063","7.8356695421633446585","0.0000001489397970210080189","0.000047666355416421473","7.5801685614319085360"
"ENSG00000173391","OLR1","ENSG00000173391","4973","3.17126948435258215753","-0.6086380413073739781","7.8261439598822271080","0.0000001517606599129565011","0.000047669709508214219","7.2909122589686301552"
"ENSG00000070729","CNGB1","ENSG00000070729","1258","-2.28019105074947958656","-1.2506913254647986644","-7.7779459362997815930","0.0000001669052581897068532","0.000051020824931518436","7.0884593718720818600"
"ENSG00000182885","ADGRG3","ENSG00000182885","222487","1.03248419841985605849","3.8626333252376943150","7.7733009028976569610","0.0000001684451241696163331","0.000051020824931518436","7.4597181812908477383"
