Heatmap_Rank,term_id,term_name,p_value,term_size,intersection_size,intersection,Input_Order,Pathway_Gene_Source,Pathway_Gene_Count,Filtered,Versus,Versus Name,Result,Reciprocal pvalue,DEGs in Intersection,Is Reciprocal,GSEA_Rank,Neg_Log10_P,Pathway_Label_Clean,Pathway_Label,Heatmap_Cluster_Rank
1,GOMF_STRUCTURAL_CONSTITUENT_OF_RIBOSOME,GOMF_STRUCTURAL_CONSTITUENT_OF_RIBOSOME,1e-10,158,128,"RPL22,RPL4,RPL13A,RPS19,RPS12,UBA52,RPS11,RPL18A,RPS16,RPLP0,RPS2,MRPL20,RPS4X,MRPL51,RPL10A,RPS5,RPS23,RPL3,RPL13,RPS17,MRPL36,FAU,RPL18,RPLP1,RPL10,RPS6,RPL27A,RPL28,RPS20,MRPL13,MRPL4,RPS8,RPS3,RPS27,RPS29,RPS14,RPL15,RPL7,RPL37,RPS26,RPS13,RPL36AL,RPL11,MRPS34,RPS15A,RPL12,RPS9,RPS24,RPL9,RPS21,RPS28,RPL5,MRPS6,RPL34,MRPL11,RPL36,MRPL16,RPSA,RPS7,GADD45GIP1,RPS3A,RPL30,MRPL34,MRPL21,MRPL15,MRPL35,RPL31,RPL32,MRPL43,RPLP2,RPS18,MRPS15,MRPL32,RPL8,RPS25,MRPS11,MRPL14,RPS27A,RPL29,RPL23,MRPL9,RPL17,MRPS25,MRPL30,RPL24,RPL39,MRPL37,RPL6,RPL7L1,SRBD1,RPL37A,RPL27,RPL14,MRPL17,MRPL55,RSL24D1,MRPS17,RPL19,MRPS33,MRPL3,MRPS21,MRPL19,MRPL23,RPL41,RPL7A,RPL23A,MRPS18B,MRPL28,MRPL1,MRPS35,MRPL49,MRPL41,RPL35,RPL26L1,MRPS16,MRPL24,DAP3,RPL38,MRPL42,MRPL18,MRPS5,MRPS9,MRPS12,RPS15,RPL21,MRPS2,RPL36A,MRPS23",0,GMT,171,keep,itself,,1.0,0.0,0.0,True,1,10.0,STRUCTURAL CONSTITUENT OF RIBOSOME,STRUCTURAL CONSTITUENT OF RIBOSOME,1
2,GOMF_RRNA_BINDING,GOMF_RRNA_BINDING,4.601406e-10,67,40,"RPS11,RPLP0,MRPL20,RPS4X,IMP3,RPS5,NOP53,RBFA,RPS3,RPL37,RPS13,RPL11,NPM1,RPL12,RPS9,RPL9,RPL5,MRPS6,MRPL11,MRPL16,RPS18,RPL8,RPL23,RPUSD4,MRPS17,RRS1,BRIX1,RPL23A,DDX55,PTCD3,GTF3A,NOL12,UTP25,DDX28,RPF2,EMG1,MRPL18,FASTKD5,MTERF4,MRPS27",2,GMT,70,exclude,GOMF_STRUCTURAL_CONSTITUENT_OF_RIBOSOME,GOMF_STRUCTURAL_CONSTITUENT_OF_RIBOSOME,0.0029,0.4085,22.0,False,4,9.337109445548382,RRNA BINDING,RRNA BINDING,2
3,GOMF_ELECTRON_TRANSFER_ACTIVITY,GOMF_ELECTRON_TRANSFER_ACTIVITY,1e-10,96,56,"GPX2,COX5A,NDUFS6,NDUFS5,NDUFA3,UQCRFS1,DHRS3,ME2,CYC1,NDUFB2,NDUFS3,COX6B1,ETFA,COXFA4,CYBB,COX7B,CIAPIN1,COX8A,UQCRH,SDHB,NDUFA9,AKR7A2,COX4I1,GFUS,NDUFS2,NDUFA1,NDUFB9,FDX1,NDUFC1,NDUFB10,IDH3B,CYBA,QDPR,ALDH4A1,NDUFV3,SDHA,NDUFA8,NDUFB7,NDUFB1,NDUFV1,ETFDH,PHGDH,NDUFS8,NDUFB6,NDUFS4,AKR7A3,GLRX2,COX5B,NDUFA10,SDHC,AKR1C4,NDUFB8,UQCR10,NDUFB3,NDUFV2,GSR",1,GMT,114,keep,itself,,1.0,0.0,0.0,True,2,10.0,ELECTRON TRANSFER ACTIVITY,ELECTRON TRANSFER ACTIVITY,3
4,GOMF_NADH_DEHYDROGENASE_UBIQUINONE_ACTIVITY,GOMF_NADH_DEHYDROGENASE_UBIQUINONE_ACTIVITY,1.7679459e-07,34,24,"NDUFS6,NDUFS5,NDUFA3,NDUFB2,NDUFS3,COXFA4,NDUFA9,NDUFS2,NDUFA1,NDUFB9,NDUFC1,NDUFB10,NDUFV3,NDUFA8,NDUFB7,NDUFB1,NDUFV1,NDUFS8,NDUFB6,NDUFS4,NDUFA10,NDUFB8,NDUFB3,NDUFV2",4,GMT,41,keep,itself,,1.0,0.0,0.0,True,6,6.752531028740905,NADH DEHYDROGENASE UBIQUINONE ACTIVITY,NADH DEHYDROGENASE UBIQUINONE ACTIVITY,4
5,GOMF_OXIDOREDUCTION_DRIVEN_ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,GOMF_OXIDOREDUCTION_DRIVEN_ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,9.6662231e-09,52,34,"COX5A,NDUFS6,NDUFS5,NDUFA3,UQCRFS1,CYC1,NDUFB2,NDUFS3,COX6B1,COXFA4,COX7B,COX8A,UQCRH,NDUFA9,COX4I1,NDUFS2,NDUFA1,NDUFB9,NDUFC1,NDUFB10,NDUFV3,NDUFA8,NDUFB7,NDUFB1,NDUFV1,NDUFS8,NDUFB6,NDUFS4,COX5B,NDUFA10,NDUFB8,UQCR10,NDUFB3,NDUFV2",3,GMT,66,exclude,GOMF_ELECTRON_TRANSFER_ACTIVITY,GOMF_ELECTRON_TRANSFER_ACTIVITY,0.0266,0.1242,33.0,False,5,8.014743185404384,OXIDOREDUCTION DRIVEN ACTIVE TRANSMEMBRANE TRANSPORTER ACTIVITY,"OXIDOREDUCTION DRIVEN ACTIVE TRANSMEMBRANE
TRANSPORTER ACTIVITY",5
6,GOMF_PRIMARY_ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,GOMF_PRIMARY_ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,6.8056711803e-06,134,45,"COX5A,NDUFS6,NDUFS5,NDUFA3,UQCRFS1,ABCA4,CYC1,NDUFB2,NDUFS3,COX6B1,COXFA4,TOMM20,COX7B,COX8A,UQCRH,ATP2C2,ABCA3,NDUFA9,COX4I1,NDUFS2,ABCB10,ATP1A3,ATP2B1,NDUFA1,NDUFB9,NDUFC1,NDUFB10,ABCG1,ABCB7,ATP6V0A4,ATP13A1,ATP6V1F,ATP6V0B,NDUFV3,NDUFA8,NDUFB7,NDUFB1,ATP6V0E2,ABCC2,ABCC12,NDUFV1,NDUFS8,ATP5F1B,NDUFB6,NDUFS4",23,GMT,165,exclude,GOMF_ELECTRON_TRANSFER_ACTIVITY,GOMF_ELECTRON_TRANSFER_ACTIVITY,0.000111,0.8646,27.0,False,15,5.167129037907126,PRIMARY ACTIVE TRANSMEMBRANE TRANSPORTER ACTIVITY,"PRIMARY ACTIVE TRANSMEMBRANE TRANSPORTER
ACTIVITY",6
7,GOMF_ACTIVE_MONOATOMIC_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,GOMF_ACTIVE_MONOATOMIC_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,2.523032182e-07,93,38,"COX5A,NDUFS6,NDUFS5,NDUFA3,UQCRFS1,CYC1,NDUFB2,NDUFS3,COX6B1,COXFA4,COX7B,COX8A,UQCRH,ATP2C2,NDUFA9,COX4I1,NDUFS2,ATP1A3,ATP2B1,NDUFA1,NDUFB9,NDUFC1,NDUFB10,ATP6V0A4,ATP13A1,ATP6V1F,ATP6V0B,NDUFV3,NDUFA8,NDUFB7,NDUFB1,ATP6V0E2,NDUFV1,NDUFS8,ATP5F1B,NDUFB6,NDUFS4,COX5B",7,GMT,116,exclude,GOMF_ELECTRON_TRANSFER_ACTIVITY,GOMF_ELECTRON_TRANSFER_ACTIVITY,0.000559,0.7658,28.0,False,7,6.598077209896267,ACTIVE MONOATOMIC ION TRANSMEMBRANE TRANSPORTER ACTIVITY,"ACTIVE MONOATOMIC ION TRANSMEMBRANE
TRANSPORTER ACTIVITY",7
8,GOMF_PROTON_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,GOMF_PROTON_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,1.6717335846e-06,154,53,"ATP5F1A,COX5A,NDUFS6,NDUFS5,NDUFA3,UQCRFS1,SLC25A5,SLC9B2,CYC1,NDUFB2,NDUFS3,ATP5MF,COX6B1,SLC38A5,COXFA4,ATP5MC1,ATP5PF,CYBB,COX7B,SLC25A3,COX8A,UQCRH,ATP5PO,NDUFA9,COX4I1,NDUFS2,NDUFA1,NDUFB9,NDUFC1,NDUFB10,ATP5F1C,ATP6V0A4,SLC18B1,ATP6V1F,ATP5MC3,ATP5F1E,ATP6V0B,NDUFV3,NDUFA8,NDUFB7,UCP3,SLC11A2,NDUFB1,SLC25A14,ATP6V0E2,ATP5F1D,NDUFV1,NDUFS8,ATP5F1B,NDUFB6,NDUFS4,ATP5MC2,COX5B",17,GMT,187,exclude,GOMF_ELECTRON_TRANSFER_ACTIVITY,GOMF_ELECTRON_TRANSFER_ACTIVITY,6.16e-05,0.7024,29.0,False,11,5.776832932612967,PROTON TRANSMEMBRANE TRANSPORTER ACTIVITY,PROTON TRANSMEMBRANE TRANSPORTER ACTIVITY,8
9,GOMF_4_IRON_4_SULFUR_CLUSTER_BINDING,GOMF_4_IRON_4_SULFUR_CLUSTER_BINDING,0.0001250049211391,44,19,"NTHL1,IREB2,CIAPIN1,SDHB,NDUFS2,LIAS,DNA2,DPYD,NUBP2,RSAD1,CDK5RAP1,DDX11,METTL17,POLE,DPH2,NDUFV1,ETFDH,NDUFS8,NFU1",15,GMT,45,keep,itself,,1.0,0.0,0.0,True,31,3.903072889540051,4 IRON 4 SULFUR CLUSTER BINDING,4 IRON 4 SULFUR CLUSTER BINDING,9
10,GOMF_CATALYTIC_ACTIVITY_ACTING_ON_A_TRNA,GOMF_CATALYTIC_ACTIVITY_ACTING_ON_A_TRNA,1e-10,150,73,"RPP25,FARSB,PTRHD1,TRMU,QTRT1,KARS1,TARBP1,GTPBP3,NSUN2,PUS1,NARS1,IARS2,GATC,FARSA,DTD1,EPRS1,THUMPD2,GARS1,POP4,TRMT1,LRRC47,YARS2,TARS2,PUSL1,NSUN6,CDK5RAP1,RPUSD4,DUS1L,OSGEP,YARS1,FARS2,TRMT2A,PUS7,TSEN2,TYW3,NARS2,QRSL1,POP5,TRPT1,TARS1,ALKBH7,AARS2,TRMT2B,RPP38,TARS3,ELAC1,FTSJ1,MTFMT,WARS2,ELP3,GGT5,TRMT10B,LCMT2,HARS2,NAT10,QTMAN,ADAT2,BCDIN3D,RARS1,MRPL58,PUS10,TRDMT1,MTRFR,GATB,VARS1,RPP21,PTRH2,CARS2,DTD2,SARS2,TRMT11,QARS1,POP7",5,GMT,155,keep,itself,,1.0,0.0,0.0,True,3,10.0,CATALYTIC ACTIVITY ACTING ON A TRNA,CATALYTIC ACTIVITY ACTING ON A TRNA,10
