"Query Name","Rank","TF","Score","Library","Overlapping_Genes"
"DEG_HCT15","1","ATF3","0.000614300000000000","ARCHS4 Coexpression,6.143E-4","PPP1R15A,CD274,CSF1R,CSRNP1,CDKN1A,CEBPB,IL1RN,ITPRIP,CXCL8,SLC3A2,NPL,RELB,RND1,GPNMB,NFIL3,CCRL2,HMOX1,ABL2,UPP1,APOE,KCNN4,IER5,SLC25A25,HAVCR2,DUSP5,TM4SF19,RSAD2,SPHK1,IFRD1,HSPA6,TICAM1,EIF1,NFKB2,GADD45G,PER1,ARC,DDIT3,CLCF1,MAFG,BHLHE40,RGL1,CD68,OTUD1,HBEGF,SLC49A3"
"DEG_HCT15","2","MAFF","0.000622300000000000","GTEx Coexpression,6.223E-4","PPP1R15A,CSRNP1,CDKN1A,CEBPB,ITPRIP,NEDD9,RLF,RASSF1,NFIL3,FAM241A,STOM,WHAMM,ZNF460,SPHK1,SKIDA1,NFATC1,INHBB,TICAM1,ELL2,PER1,BMP2,PIGA,BHLHE40,ESAM,ATF3,HBEGF"
"DEG_HCT15","3","KLF10","0.001229000000000000","ARCHS4 Coexpression,0.001229","BCAR3,PPP1R15A,CSRNP1,ITPRIP,ZBTB43,NEDD9,SGMS2,CLDN1,HERPUD1,MAP1LC3B,DUSP10,NFIL3,IER5,DUSP5,LINGO1,MARCKSL1,SPINK2,TNFRSF12A,GPX3,IFRD1,NR1D1,TICAM1,ELL2,EIF1,FOSL1,PER1,ARC,SLC7A8,DDIT3,PIGA,BHLHE40,SBDS,ATF3,HBEGF"
"DEG_HCT15","4","NR4A3","0.001843000000000000","ARCHS4 Coexpression,0.001843","PPP1R15A,CD274,CSF1R,CSRNP1,CEBPB,IL1RN,ITPRIP,NEDD9,PLD4,TNFAIP3,CSF2RA,STX11,RELB,NFIL3,ABL2,APOE,HIVEP2,IER5,HAVCR2,DUSP5,SPHK1,NFATC1,TICAM1,TM6SF1,ELL2,NFKB2,PER1,CD68,KBTBD8,OTUD1,ATF3,HBEGF,BIRC3"
"DEG_HCT15","5","SNAI1","0.001867000000000000","GTEx Coexpression,0.001867","PPP1R15A,CSRNP1,CDKN1A,CEBPB,TINAGL1,STEAP4,NEDD9,SYNE3,ETS1,SHE,RASSF1,NFIL3,NOCT,CCRL2,FAM241A,STOM,APOL3,AOC3,SPHK1,FOSL1,CLCF1,MAFF,ID1,ID3,ESAM,HBEGF"
"DEG_HCT15","6","ZNF697","0.002137000000000000","Enrichr Queries,0.002137","BCAR3,CSRNP1,CDKN1A,BTG1,TINAGL1,ITPRIP,CXCL8,TNFAIP3,IRS2,SLC2A3,PRDM1,CLU,ETS1,RND3,AKAP12,DUSP10,NAMPT,SESN2,CYP1B1,PMEPA1,UPP1,IER5,IL6R,TGM2,DUSP4,DUSP5,TNFRSF12A,SPHK1,ARRDC3,DDIT3,TRIB3,ATF3,HBEGF,BIRC3,EPHA2,DDR2,OSER1,PPP1R15A,CD274,CEBPB,NREP,RELB,CHST11,NFIL3,NOCT,HMOX1,ABL2,HIVEP2,LAMB3,CAV1,ELL2,NFKB2,VEGFA,FOSL1,SLC6A6,MAFF,ID1,BHLHE40,ID3,MXD1,CPEB4"
"DEG_HCT15","7","NR4A1","0.002457000000000000","ARCHS4 Coexpression,0.002457","PPP1R15A,CSF1R,CSRNP1,CEBPB,ITPRIP,LTBP4,NEDD9,PLD4,IRS2,CSF2RA,RELB,NFIL3,ABL2,D2HGDH,APOE,IER5,SLC25A25,HAVCR2,TRPM4,DUSP5,KCNJ8,NFATC1,ELL2,GADD45G,PER1,BMP2,RGCC,NPHS1,BHLHE40,OTUD1,ATF3,HBEGF"
"DEG_HCT15","8","FOS","0.002489000000000000","GTEx Coexpression,0.002489","PPP1R15A,CSRNP1,CDKN1A,BTG1,DLX3,ITPRIP,TUFT1,TNFAIP3,CLDN1,RND3,GPNMB,NFIL3,BOC,LY6G6C,TNFRSF19,TINCR,NR1D1,KLF8,PER1,BMP2,PIGA,ADGRF4,MAFF,BHLHE40,ATF3,HBEGF"
"DEG_HCT15","9","HIVEP3","0.003071000000000000","ARCHS4 Coexpression,0.003071","BCAR3,PPP1R15A,CD274,CSF1R,CSRNP1,CEBPB,IL1RN,EBI3,PLD4,NPL,PPP1R18,CSF2RA,BACH2,STX11,RELB,CHST11,ABL2,HIVEP2,KCNN4,IER5,HAVCR2,DUSP5,SPHK1,IL10RA,NFATC1,TICAM1,NFKB2,ARHGEF2,CD68,ATF3,HBEGF"
"DEG_HCT15","10","DDIT3","0.003111000000000000","GTEx Coexpression,0.003111","PPP1R15A,CSRNP1,CEBPB,ITPRIP,ZFAND2A,SLC2A3,SLC3A2,RLF,RASSF1,NFIL3,SESN2,CCRL2,MICB,ARRDC3,IFRD1,HSPA6,FLT3LG,GPCPD1,JMJD6,VEGFA,PIGA,MAFF,BHLHE40,NUPR1,MXD1,ATF3"
